   4.70226;  -7.00000;   4.70226; 389.58938
  -4.70226;   7.00000;   4.70226;  52.38325
   4.70226;  -7.00000;   4.70226;  15.63575
   4.70226;  -7.00000;   4.70226; 126.43771
   4.70226;  -7.00000;   4.70226;  29.41619
   4.70226;  -7.00000;   4.70226;  16.73719
  -7.00000;  -4.70226;   4.70226;  94.27229
   4.70226;  -7.00000;   4.70226;  12.07813
   4.70226;  -7.00000;   4.70226;  10.04742
   4.70226;  -7.00000;   4.70226;  48.93570
   4.70226;  -7.00000;   4.70226;  84.68001
  -4.70226;   7.00000;   4.70226;  20.28904
   4.70226;  -7.00000;   4.70226; 301.55537
   4.70226;  -7.00000;   4.70226; 176.84346
   4.70226;  -7.00000;   4.70226;  46.70207
   4.70226;  -7.00000;   4.70226;  45.22191
   4.70226;  -7.00000;   4.70226;  66.67918
   7.00000;   4.70226;   4.70226; 115.36917
   4.70226;  -7.00000;   4.70226;  17.32430
   4.70226;  -7.00000;   4.70226; 251.84244
   7.00000;   4.70226;   4.70226; 327.80839
  -4.70226;   7.00000;   4.70226;  53.76512
  -7.00000;  -4.70226;   4.70226; 252.57923
   4.70226;  -7.00000;   4.70226;  58.45362
   4.70226;  -7.00000;   4.70226; 114.35482
   4.70226;  -7.00000;   4.70226;  18.50498
  -7.00000;  -4.70226;   4.70226;  88.98077
   4.70226;  -7.00000;   4.70226; 114.73447
   4.70226;  -7.00000;   4.70226; 262.19982
  -4.70226;   7.00000;   4.70226; 360.03898
   4.70226;  -7.00000;   4.70226;  37.73811
   4.70226;  -7.00000;   4.70226;  25.94772
   4.70226;  -7.00000;   4.70226;  86.64657
   4.70226;  -7.00000;   4.70226; 109.01797
  -4.70226;   7.00000;   4.70226;  49.22887
   4.70226;  -7.00000;   4.70226;  21.49891
   7.00000;   4.70226;   4.70226;  22.67060
   7.00000;   4.70226;   4.70226; 180.50056
   7.00000;   4.70226;   4.70226;  24.33435
   7.00000;   4.70226;   4.70226; 128.50521
   7.00000;   4.70226;   4.70226;  26.28028
   4.70226;  -7.00000;   4.70226;  10.63067
  -4.70226;   7.00000;   4.70226;  43.48929
   7.00000;   4.70226;   4.70226; 228.31034
   4.70226;  -7.00000;   4.70226; 210.18277
   4.70226;  -7.00000;   4.70226; 144.44474
   4.70226;  -7.00000;   4.70226;  17.30957
   4.70226;  -7.00000;   4.70226;  11.93950
   7.00000;   4.70226;   4.70226;  45.25582
   4.70226;  -7.00000;   4.70226;  46.85172
   7.00000;   4.70226;   4.70226; 227.16550
   4.70226;  -7.00000;   4.70226;  79.16682
   4.70226;  -7.00000;   4.70226; 246.06530
   7.00000;   4.70226;   4.70226;  71.43663
   4.70226;  -7.00000;   4.70226;  37.47192
  -4.70226;   7.00000;   4.70226;  83.16640
  -7.00000;  -4.70226;   4.70226;  66.50826
   4.70226;  -7.00000;   4.70226; 872.40100
   4.70226;  -7.00000;   4.70226; 123.14632
   4.70226;  -7.00000;   4.70226; 122.78956
   7.00000;   4.70226;   4.70226; 170.22231
   4.70226;  -7.00000;   4.70226; 190.28376
   7.00000;   4.70226;   4.70226;  42.25658
   4.70226;  -7.00000;   4.70226; 550.82674
   4.70226;  -7.00000;   4.70226;  93.83119
   4.70226;  -7.00000;   4.70226;  83.19588
   7.00000;   4.70226;   4.70226; 140.79826
   4.70226;  -7.00000;   4.70226;  45.17672
   7.00000;   4.70226;   4.70226; 103.49694
   4.70226;  -7.00000;   4.70226;  52.74208
   4.70226;  -7.00000;   4.70226;  56.63635
  -4.70226;   7.00000;   4.70226;  82.74172
   7.00000;   4.70226;   4.70226;  51.41719
   4.70226;  -7.00000;   4.70226;  45.54307
  -4.70226;   7.00000;   4.70226; 155.93826
   4.70226;  -7.00000;   4.70226;  24.95183
   4.70226;  -7.00000;   4.70226;  36.70491
  -4.70226;   7.00000;   4.70226; 180.29593
   4.70226;  -7.00000;   4.70226;  64.45496
   4.70226;  -7.00000;   4.70226;  30.43036
   4.70226;  -7.00000;   4.70226;  35.02606
   7.00000;   4.70226;   4.70226; 336.64827
   4.70226;  -7.00000;   4.70226; 162.76858
  -4.70226;   7.00000;   4.70226;  68.18369
   4.70226;  -7.00000;   4.70226; 187.09732
   4.70226;  -7.00000;   4.70226; 121.07784
   4.70226;  -7.00000;   4.70226;  20.97785
   4.70226;  -7.00000;   4.70226;  13.32151
   4.70226;  -7.00000;   4.70226; 158.18711
   4.70226;  -7.00000;   4.70226; 193.40336
   4.70226;  -7.00000;   4.70226;  11.71669
  -4.70226;   7.00000;   4.70226; 295.46400
   4.70226;  -7.00000;   4.70226; 216.20340
  -4.70226;   7.00000;   4.70226;  80.34805
   4.70226;  -7.00000;   4.70226; 268.68474
