   7.00000;   4.70226;   4.70226;  15.77609
  -7.00000;  -4.70226;   4.70226; 338.60820
  -7.00000;  -4.70226;   4.70226;  22.50297
  -4.70226;   7.00000;   4.70226; 667.81183
   4.70226;  -7.00000;   4.70226;  13.32739
   4.70226;  -7.00000;   4.70226;  10.92078
   4.70226;  -7.00000;   4.70226; 148.13801
   7.00000;   4.70226;   4.70226; 108.45170
   7.00000;   4.70226;   4.70226;  14.16427
   4.70226;  -7.00000;   4.70226;  86.86907
   4.70226;  -7.00000;   4.70226;  10.40321
  -7.00000;  -4.70226;   4.70226; 528.75210
   4.70226;  -7.00000;   4.70226; 187.87219
   4.70226;  -7.00000;   4.70226;  10.89031
   4.70226;  -7.00000;   4.70226;  48.53082
   4.70226;  -7.00000;   4.70226;  22.76069
  -7.00000;  -4.70226;   4.70226; 155.14213
  -7.00000;  -4.70226;   4.70226;  47.45260
  -7.00000;  -4.70226;   4.70226; 266.43360
   7.00000;   4.70226;   4.70226; 121.23119
  -7.00000;  -4.70226;   4.70226;  52.25880
   4.70226;  -7.00000;   4.70226;  85.51888
   4.70226;  -7.00000;   4.70226;  18.88263
   4.70226;  -7.00000;   4.70226;  21.23312
   4.70226;  -7.00000;   4.70226;  26.07340
   4.70226;  -7.00000;   4.70226;  48.58640
   7.00000;   4.70226;   4.70226;  43.45382
   7.00000;   4.70226;   4.70226;  13.87642
  -7.00000;  -4.70226;   4.70226;  68.40668
  -7.00000;  -4.70226;   4.70226;  89.09261
   4.70226;  -7.00000;   4.70226;  22.54925
   4.70226;  -7.00000;   4.70226;  89.74045
  -7.00000;  -4.70226;   4.70226;  33.19524
   4.70226;  -7.00000;   4.70226;  30.50090
   4.70226;  -7.00000;   4.70226;  54.01701
   4.70226;  -7.00000;   4.70226;  15.16850
   4.70226;  -7.00000;   4.70226;  34.59700
  -7.00000;  -4.70226;   4.70226;  11.03119
   7.00000;   4.70226;   4.70226; 280.61747
   7.00000;   4.70226;   4.70226;  50.93359
   4.70226;  -7.00000;   4.70226; 155.49031
  -7.00000;  -4.70226;   4.70226; 117.18118
  -4.70226;   7.00000;   4.70226; 298.12489
  -7.00000;  -4.70226;   4.70226; 136.69439
  -7.00000;  -4.70226;   4.70226;  87.23793
  -7.00000;  -4.70226;   4.70226; 143.26180
   7.00000;   4.70226;   4.70226;   3.65501
  -7.00000;  -4.70226;   4.70226;  82.28623
  -4.70226;   7.00000;   4.70226;  31.51724
   7.00000;   4.70226;   4.70226;  18.62400
  -4.70226;   7.00000;   4.70226; 452.32371
   4.70226;  -7.00000;   4.70226; 156.29992
  -7.00000;  -4.70226;   4.70226;  28.57462
  -4.70226;   7.00000;   4.70226;  93.96628
   4.70226;  -7.00000;   4.70226; 354.44723
   4.70226;  -7.00000;   4.70226;  10.68872
  -7.00000;  -4.70226;   4.70226; 240.63047
   7.00000;   4.70226;   4.70226;  30.77593
   4.70226;  -7.00000;   4.70226; 271.15049
  -4.70226;   7.00000;   4.70226;  39.78510
   7.00000;   4.70226;   4.70226;  11.52781
   4.70226;  -7.00000;   4.70226;  14.69988
   4.70226;  -7.00000;   4.70226; 132.86797
   7.00000;   4.70226;   4.70226; 123.30160
  -4.70226;   7.00000;   4.70226;  73.64764
   4.70226;  -7.00000;   4.70226; 102.28809
   7.00000;   4.70226;   4.70226;  21.72084
   7.00000;   4.70226;   4.70226;  65.15144
  -4.70226;   7.00000;   4.70226;  26.35312
  -7.00000;  -4.70226;   4.70226;  36.90074
   7.00000;   4.70226;   4.70226;  27.45738
   4.70226;  -7.00000;   4.70226; 116.40432
   4.70226;  -7.00000;   4.70226;  11.46444
   4.70226;  -7.00000;   4.70226;  61.55357
   4.70226;  -7.00000;   4.70226;   5.26827
   7.00000;   4.70226;   4.70226;  28.60950
  -7.00000;  -4.70226;   4.70226;  79.74107
  -4.70226;   7.00000;   4.70226;  47.81538
  -4.70226;   7.00000;   4.70226;  87.46436
   4.70226;  -7.00000;   4.70226;  47.64929
  -7.00000;  -4.70226;   4.70226; 107.48454
   7.00000;   4.70226;   4.70226; 174.65781
  -7.00000;  -4.70226;   4.70226;  53.77268
   7.00000;   4.70226;   4.70226; 364.29823
  -7.00000;  -4.70226;   4.70226;  43.19781
   7.00000;   4.70226;   4.70226;  41.18288
   4.70226;  -7.00000;   4.70226;  11.41309
  -4.70226;   7.00000;   4.70226;  59.01715
   4.70226;  -7.00000;   4.70226;  12.58131
   7.00000;   4.70226;   4.70226; 192.44097
   7.00000;   4.70226;   4.70226; 241.39499
   4.70226;  -7.00000;   4.70226; 272.94705
   4.70226;  -7.00000;   4.70226;  16.04499
   4.70226;  -7.00000;   4.70226;  27.41146
   4.70226;  -7.00000;   4.70226;  17.70273
   4.70226;  -7.00000;   4.70226; 164.07735
  -4.70226;   7.00000;   4.70226;  59.34925
  -4.70226;   7.00000;   4.70226;  27.41167
   4.70226;  -7.00000;   4.70226; 112.56822
   4.70226;  -7.00000;   4.70226;  63.77147
   4.70226;  -7.00000;   4.70226;  94.39491
  -7.00000;  -4.70226;   4.70226;  66.05449
  -7.00000;  -4.70226;   4.70226;  68.29270
   4.70226;  -7.00000;   4.70226; 159.47306
   7.00000;   4.70226;   4.70226;  34.37641
   7.00000;   4.70226;   4.70226;  73.60153
  -7.00000;  -4.70226;   4.70226; 351.70674
  -4.70226;   7.00000;   4.70226; 372.13811
   7.00000;   4.70226;   4.70226;  22.45986
  -4.70226;   7.00000;   4.70226; 181.12930
   7.00000;   4.70226;   4.70226; 168.61500
